year,month,day,hi,hs,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,S_10,S_11,S_12,S_13,S_14,S_15,S_16,S_17,S_18,S_19,S_20
1979,12,6,86.5947,0.5175,-20.7348,-18.8795,-17.1674,-15.5918,-14.1452,-12.8187,-11.6022,-10.4852,-9.4567,-8.5018,-7.6081,-6.7785,-6.0234,-5.3204,-4.6604,-4.0353,-3.4266,-2.813,-2.2383,-1.8704,6.7139,7.1882,7.0202,6.8744,6.7517,6.6737,6.6509,6.674,6.7211,6.7518,6.7506,6.7746,6.9076,7.2576,7.9395,9.0617,10.7308,13.5808,18.9731,26.312
1979,12,7,87.05,0.4616,-25.444,-23.4776,-21.6133,-19.8459,-18.1701,-16.5807,-15.0728,-13.6422,-12.2849,-10.9973,-9.7758,-8.6132,-7.4881,-6.4243,-5.4307,-4.5015,-3.6442,-2.8483,-2.1898,-1.7982,6.7164,7.1864,7.0178,6.8718,6.7497,6.673,6.6518,6.676,6.7212,6.7433,6.7225,6.7063,6.7737,7.0369,7.6085,8.587,10.0741,12.5788,17.4752,24.4491
1979,12,8,87.6011,0.4331,-28.7356,-26.873,-25.0368,-23.2361,-21.4774,-19.7658,-18.1044,-16.4958,-14.9411,-13.4411,-11.9957,-10.6038,-9.2625,-7.9533,-6.6727,-5.4499,-4.2719,-3.1349,-2.2206,-1.7578,6.7194,7.1842,7.015,6.8686,6.7472,6.6722,6.6529,6.6783,6.7224,6.742,6.7211,6.7043,6.7462,6.9222,7.3533,8.1524,9.4398,11.5201,15.8925,22.7922
1979,12,9,88.6613,0.4141,-27.3852,-26.108,-24.7684,-23.3836,-21.9661,-20.5267,-19.0746,-17.6174,-16.1618,-14.7137,-13.2783,-11.8595,-10.4602,-9.0805,-7.7043,-6.339,-4.9777,-3.576,-2.3274,-1.7874,6.725,7.1801,7.0096,6.8628,6.7428,6.671,6.6552,6.6825,6.7243,6.7395,6.7195,6.7116,6.7704,6.9327,7.2828,7.9513,9.1101,11.1054,15.1133,22.6686
1979,12,10,90.2454,0.3943,-26.5124,-25.1879,-23.8684,-22.5501,-21.2305,-19.9086,-18.5839,-17.2568,-15.9278,-14.5979,-13.2686,-11.9411,-10.6164,-9.2944,-7.9661,-6.6318,-5.2723,-3.8174,-2.4233,-1.844,6.733,7.174,7.0018,6.8543,6.7366,6.6695,6.6587,6.6882,6.7263,6.7361,6.7194,6.7268,6.8106,6.9962,7.3246,7.9577,9.1441,11.3529,15.3787,23.7936
1979,12,11,91.953,0.3693,-27.299,-25.7524,-24.2529,-22.794,-21.3688,-19.9706,-18.5938,-17.2336,-15.8864,-14.5497,-13.222,-11.9018,-10.5882,-9.2791,-7.9654,-6.6477,-5.304,-3.8575,-2.4643,-1.8689,6.7412,7.1675,6.9934,6.8455,6.7305,6.6686,6.6627,6.6936,6.7276,6.7335,6.7227,6.7486,6.8576,7.0559,7.3743,8.014,9.2854,11.6417,15.8873,24.6697
1979,12,12,93.5898,0.3408,-27.1407,-25.9473,-24.6708,-23.3376,-21.9666,-20.5722,-19.1654,-17.7545,-16.3455,-14.943,-13.55,-12.1683,-10.7986,-9.4398,-8.0835,-6.7248,-5.3509,-3.8818,-2.4819,-1.8702,6.7486,7.1613,6.9855,6.8374,6.7252,6.6682,6.6666,6.6982,6.7284,6.7322,6.7295,6.7739,6.9032,7.1028,7.4085,8.0556,9.3764,11.758,16.153,24.9787
1979,12,13,95.2275,0.3456,-19.9619,-19.8836,-19.6112,-19.1693,-18.578,-17.8567,-17.0231,-16.0935,-15.0829,-14.0051,-12.8728,-11.697,-10.4872,-9.2503,-7.9867,-6.7088,-5.3821,-3.9314,-2.5318,-1.9021,6.7557,7.1551,6.9778,6.8297,6.7204,6.6682,6.6705,6.7022,6.7289,6.7325,6.7397,6.8027,6.9487,7.153,7.4724,8.1716,9.5823,12.047,16.6843,25.6324
1979,12,14,96.8873,0.4496,-13.7514,-13.9846,-14.0886,-14.0667,-13.9218,-13.6588,-13.2836,-12.803,-12.2249,-11.5577,-10.8107,-9.9931,-9.1131,-8.1782,-7.2111,-6.1803,-5.077,-3.8183,-2.5718,-1.9528,6.7625,7.1489,6.9701,6.8222,6.7161,6.6686,6.6743,6.7057,6.7296,6.7347,6.7534,6.8344,6.992,7.2037,7.5821,8.4004,9.9887,12.6319,17.781,26.7713
1979,12,15,98.3971,0.5545,-13.3897,-12.8167,-12.3575,-11.9631,-11.5978,-11.2343,-10.8528,-10.4393,-9.9843,-9.4826,-8.9319,-8.3322,-7.692,-7.0108,-6.2676,-5.4689,-4.5982,-3.5809,-2.5549,-1.9724,6.7684,7.1433,6.9632,6.8157,6.7126,6.6693,6.6777,6.7086,6.7305,6.7384,6.7666,6.8558,7.0109,7.2391,7.6878,8.643,10.4176,13.2638,18.8881,27.547
1979,12,16,99.5911,0.5243,-19.2919,-17.862,-16.513,-15.255,-14.09,-13.0144,-12.0206,-11.0989,-10.2378,-9.4254,-8.6489,-7.8964,-7.1584,-6.433,-5.7058,-4.9657,-4.194,-3.3288,-2.4667,-1.9342,6.7729,7.139,6.9578,6.8108,6.71,6.67,6.6803,6.7106,6.7314,6.7411,6.7625,6.8378,6.9698,7.1901,7.6681,8.683,10.5206,13.4021,19.0623,27.2002
1979,12,17,100.4762,0.5068,-19.0235,-18.034,-17.038,-16.0407,-15.0457,-14.0563,-13.0756,-12.1064,-11.1514,-10.2123,-9.2904,-8.3842,-7.4873,-6.6156,-5.7617,-4.9218,-4.0881,-3.2207,-2.4062,-1.899,6.7762,7.1357,6.9539,6.8072,6.7083,6.6705,6.6822,6.7121,6.7322,6.7428,6.7627,6.8141,6.9131,7.1049,7.5734,8.583,10.3905,13.1581,18.6309,26.4572
1979,12,18,101.257,0.5005,-18.6147,-17.7176,-16.8174,-15.9125,-15.0028,-14.0892,-13.1729,-12.2557,-11.3393,-10.4251,-9.5146,-8.6082,-7.7051,-6.8061,-5.9156,-5.0297,-4.1436,-3.2288,-2.3923,-1.8836,6.779,7.1329,6.9505,6.8041,6.7068,6.6711,6.6838,6.7133,6.733,6.7445,6.7663,6.8007,6.8745,7.0365,7.4869,8.4749,10.2279,12.8477,18.1299,25.8218
1979,12,19,102.0282,0.4725,-21.797,-20.1622,-18.6749,-17.3101,-16.0459,-14.8635,-13.7468,-12.6827,-11.6604,-10.671,-9.7074,-8.7633,-7.8327,-6.9102,-6.0009,-5.0966,-4.1905,-3.2515,-2.3869,-1.8693,6.7817,7.1301,6.9471,6.8012,6.7055,6.6717,6.6854,6.7145,6.7338,6.7462,6.7685,6.7894,6.8384,6.9711,7.3965,8.349,10.0245,12.4842,17.5601,25.186
1979,12,20,102.7491,0.4259,-26.9662,-24.8758,-22.9053,-21.0511,-19.3077,-17.6683,-16.1257,-14.6722,-13.3001,-12.0013,-10.7673,-9.5901,-8.4598,-7.3562,-6.2999,-5.2769,-4.2794,-3.2788,-2.3665,-1.8328,6.7841,7.1275,6.944,6.7985,6.7043,6.6723,6.6868,6.7156,6.7346,6.7477,6.7699,6.7848,6.8013,6.8921,7.2594,8.127,9.6581,11.8848,16.619,24.1159
1979,12,21,103.4538,0.394,-30.5853,-28.4161,-26.3167,-24.296,-22.3577,-20.5024,-18.7288,-17.0345,-15.4163,-13.8701,-12.3914,-10.9754,-9.6169,-8.3067,-7.0181,-5.7869,-4.5954,-3.4281,-2.3769,-1.7991,6.7865,7.1249,6.941,6.7959,6.7033,6.6729,6.6882,6.7167,6.7355,6.7493,6.771,6.7855,6.7929,6.8449,7.1309,7.8725,9.2113,11.1841,15.4754,22.9047
1979,12,22,104.3409,0.377,-29.015,-27.6775,-26.2487,-24.7513,-23.2049,-21.6272,-20.0337,-18.4378,-16.851,-15.2822,-13.7383,-12.2243,-10.7438,-9.2978,-7.8744,-6.4687,-5.0966,-3.7314,-2.4514,-1.8023,6.7894,7.1218,6.9373,6.7927,6.702,6.6737,6.6899,6.718,6.7366,6.7511,6.7723,6.7864,6.798,6.8484,7.0808,7.7026,8.869,10.7418,14.6064,22.2803
1979,12,23,105.6015,0.3592,-27.1899,-25.9182,-24.6375,-23.3436,-22.0331,-20.7047,-19.3583,-17.9954,-16.6183,-15.2303,-13.8348,-12.4355,-11.0364,-9.6408,-8.2442,-6.8438,-5.4385,-3.9864,-2.5524,-1.8474,6.7933,7.1173,6.932,6.7884,6.7004,6.675,6.6923,6.7197,6.7382,6.7536,6.7742,6.7886,6.808,6.8848,7.1066,7.6769,8.7777,10.7368,14.4922,22.7661
1979,12,24,107.082,0.3344,-27.2214,-25.8756,-24.5247,-23.1709,-21.8151,-20.4575,-19.0986,-17.7385,-16.3776,-15.0166,-13.656,-12.2966,-10.9393,-9.5846,-8.226,-6.8642,-5.4891,-4.0523,-2.6016,-1.879,6.7978,7.1121,6.926,6.7836,6.6987,6.6765,6.6949,6.7218,6.7402,6.7565,6.7765,6.7928,6.8243,6.9275,7.1476,7.7005,8.8063,10.8969,14.7824,23.5005
1979,12,25,108.5875,0.3069,-25.7068,-24.6573,-23.552,-22.3988,-21.2041,-19.9747,-18.7164,-17.435,-16.1356,-14.823,-13.5009,-12.173,-10.8421,-9.5101,-8.1721,-6.8308,-5.4746,-4.0574,-2.623,-1.8967,6.8021,7.1069,6.9201,6.7789,6.6973,6.678,6.6975,6.7239,6.7423,6.7593,6.7793,6.7992,6.8449,6.9675,7.1845,7.7356,8.8832,11.1161,15.1728,24.0956
1979,12,26,110.0742,0.2704,-26.1028,-24.7265,-23.3845,-22.0708,-20.7783,-19.5001,-18.2303,-16.9643,-15.6984,-14.4305,-13.159,-11.8835,-10.6041,-9.3204,-8.0275,-6.7305,-5.4119,-4.0261,-2.6284,-1.9057,6.8062,7.1018,6.9143,6.7745,6.696,6.6797,6.7,6.7259,6.7444,6.762,6.7826,6.8078,6.8675,6.9985,7.2168,7.7793,8.9898,11.3386,15.5692,24.538
1979,12,27,111.4816,0.2363,-26.3274,-25.0367,-23.7223,-22.3949,-21.0616,-19.7272,-18.3951,-17.0676,-15.7458,-14.4304,-13.1216,-11.8193,-10.5231,-9.2315,-7.9386,-6.6463,-5.3415,-3.9769,-2.6186,-1.901,6.8099,7.097,6.909,6.7706,6.6951,6.6813,6.7023,6.7278,6.7465,6.7647,6.7866,6.8178,6.8889,7.0178,7.2337,7.8012,9.0519,11.4257,15.7745,24.6611
1979,12,28,112.8219,0.215,-24.6387,-23.6189,-22.562,-21.4683,-20.3391,-19.1772,-17.9861,-16.7702,-15.5341,-14.2824,-13.0192,-11.7484,-10.4729,-9.1945,-7.9102,-6.6243,-5.3238,-3.9649,-2.622,-1.9029,6.8133,7.0925,6.9041,6.7671,6.6943,6.6828,6.7044,6.7296,6.7485,6.7674,6.7911,6.8286,6.9085,7.0327,7.2476,7.8234,9.1047,11.4848,15.9227,24.7504
1979,12,29,114.1387,0.2063,-22.9326,-22.1197,-21.243,-20.3091,-19.3235,-18.2922,-17.2207,-16.1146,-14.9789,-13.8184,-12.6376,-11.4402,-10.2298,-9.0083,-7.7741,-6.5355,-5.2735,-3.9461,-2.6298,-1.9109,6.8165,7.0881,6.8993,6.7637,6.6937,6.6843,6.7065,6.7313,6.7505,6.7703,6.7962,6.8402,6.9267,7.0441,7.2645,7.8577,9.1744,11.5719,16.1142,24.9126
1979,12,30,115.4256,0.1991,-23.256,-22.0724,-20.9331,-19.824,-18.7328,-17.65,-16.5677,-15.4806,-14.3846,-13.2773,-12.1577,-11.0254,-9.8809,-8.7236,-7.5552,-6.3736,-5.1672,-3.8926,-2.6269,-1.9164,6.8195,7.0839,6.8948,6.7607,6.6932,6.6858,6.7084,6.7331,6.7525,6.7733,6.802,6.8522,6.9429,7.0485,7.2781,7.8914,9.2434,11.6578,16.3126,25.0587
1979,12,31,116.6281,0.1722,-25.981,-24.2945,-22.6977,-21.183,-19.7414,-18.3628,-17.0374,-15.7559,-14.5096,-13.2908,-12.0927,-10.9097,-9.7372,-8.5689,-7.4023,-6.2345,-5.0538,-3.8188,-2.6022,-1.904,6.8222,7.08,6.8906,6.7579,6.6929,6.6872,6.7102,6.7347,6.7545,6.7765,6.8081,6.8636,6.9557,7.04,7.267,7.8809,9.2327,11.6139,16.2879,24.8893
1980,1,1,117.7157,0.1454,-27.9563,-26.144,-24.4038,-22.7334,-21.1278,-19.5813,-18.0881,-16.6431,-15.2413,-13.8781,-12.5491,-11.2501,-9.9772,-8.7243,-7.4828,-6.2595,-5.0407,-3.7914,-2.5797,-1.8825,6.8246,7.0764,6.8869,6.7555,6.6927,6.6885,6.7118,6.7362,6.7564,6.7795,6.8139,6.8738,6.9643,7.024,7.2335,7.8203,9.1278,11.4226,15.989,24.4232
1980,1,2,118.7436,0.1289,-27.4082,-26.0488,-24.6479,-23.2153,-21.7618,-20.2982,-18.8344,-17.3786,-15.9372,-14.5149,-13.1144,-11.7373,-10.3838,-9.0524,-7.7369,-6.4349,-5.1481,-3.8435,-2.5839,-1.869,6.8268,7.0731,6.8835,6.7534,6.6925,6.6897,6.7133,6.7376,6.7583,6.7826,6.8198,6.8831,6.9699,7.0135,7.2015,7.7471,8.99,11.1948,15.5847,23.9311
1980,1,3,119.8073,0.1094,-27.9904,-26.441,-24.9154,-23.4116,-21.9276,-20.4616,-19.0123,-17.5789,-16.1606,-14.757,-13.3677,-11.9925,-10.6313,-9.2835,-7.9445,-6.6112,-5.2845,-3.9337,-2.6108,-1.8694,6.829,7.0698,6.8801,6.7512,6.6924,6.691,6.7148,6.7391,6.7603,6.7861,6.8262,6.8921,6.9745,7.0137,7.1831,7.6958,8.8843,11.0468,15.2707,23.644
1980,1,4,120.9287,0.0882,-29.5168,-27.6102,-25.8077,-24.0986,-22.467,-20.8969,-19.3746,-17.8893,-16.433,-15,-13.5865,-12.1898,-10.8084,-9.4408,-8.0815,-6.7276,-5.3782,-4.0029,-2.6361,-1.872,6.8312,7.0662,6.8765,6.7491,6.6924,6.6923,6.7164,6.7407,6.7625,6.79,6.833,6.9011,6.9792,7.0188,7.17,7.6555,8.7997,10.9513,15.0254,23.4638
1980,1,5,122.0839,0.0688,-27.7637,-26.756,-25.5816,-24.2805,-22.8888,-21.4377,-19.9523,-18.4521,-16.9509,-15.4584,-13.9805,-12.5207,-11.0805,-9.6599,-8.2537,-6.8564,-5.4703,-4.0642,-2.6587,-1.874,6.8334,7.0626,6.8729,6.747,6.6924,6.6937,6.718,6.7424,6.7649,6.7942,6.8403,6.9098,6.9841,7.0271,7.1588,7.6182,8.7235,10.8731,14.8098,23.3177
1980,1,6,123.3237,0.0512,-25.9455,-24.9091,-23.8238,-22.695,-21.5256,-20.3179,-19.0746,-17.7988,-16.4944,-15.1661,-13.8186,-12.4569,-11.0857,-9.7096,-8.3284,-6.9446,-5.5541,-4.1294,-2.695,-1.8944,6.8357,7.0588,6.8691,6.7448,6.6925,6.6952,6.7197,6.7442,6.7677,6.799,6.848,6.9186,6.9903,7.041,7.1651,7.6242,8.7351,10.9335,14.8725,23.5503
1980,1,7,124.6292,0.0522,-23.0014,-22.6162,-21.9965,-21.2066,-20.29,-19.2777,-18.1918,-17.0484,-15.8598,-14.6352,-13.3822,-12.1066,-10.8137,-9.5078,-8.1892,-6.8641,-5.5208,-4.1302,-2.7161,-1.9145,6.838,7.0548,6.8652,6.7426,6.6927,6.6968,6.7215,6.7463,6.7707,6.8043,6.8563,6.9276,6.9975,7.0519,7.1785,7.6535,8.8002,11.0693,15.1128,23.9338
1980,1,8,125.991,0.1389,-16.5031,-16.8435,-17.0031,-16.9744,-16.7607,-16.373,-15.8269,-15.1407,-14.3332,-13.4232,-12.428,-11.3635,-10.2437,-9.0806,-7.8821,-6.6668,-5.4111,-4.089,-2.7401,-1.9515,6.8425,7.0529,6.8635,6.7428,6.6952,6.7006,6.7257,6.7507,6.7763,6.8123,6.867,6.9388,7.0073,7.0626,7.2114,7.7355,8.9747,11.3622,15.7005,24.6949
1980,1,9,127.4125,0.1693,-20.1861,-18.5893,-17.3542,-16.3658,-15.535,-14.793,-14.0882,-13.3838,-12.6547,-11.8854,-11.0672,-10.1972,-9.2756,-8.3059,-7.3041,-6.2483,-5.1403,-3.9446,-2.7177,-1.9658,6.8533,7.0572,6.8681,6.7493,6.7041,6.7108,6.7361,6.7615,6.7885,6.8269,6.8841,6.956,7.0189,7.0704,7.2507,7.8374,9.1861,11.6893,16.3929,25.3347
1980,1,10,128.5935,0.1213,-25.8098,-23.8263,-21.9497,-20.1938,-18.5636,-17.057,-15.6661,-14.378,-13.1771,-12.046,-10.9676,-9.9259,-8.9057,-7.8954,-6.8915,-5.8777,-4.8416,-3.7449,-2.6354,-1.9295,6.8552,7.0538,6.8649,6.7477,6.7045,6.7123,6.7378,6.7636,6.7918,6.8323,6.8914,6.9618,7.0009,7.0374,7.2168,7.8163,9.184,11.66,16.4441,25.0672
1980,1,11,129.5266,0.0892,-27.8499,-25.9383,-24.0784,-22.2828,-20.5585,-18.9093,-17.336,-15.8372,-14.4093,-13.0469,-11.7439,-10.4932,-9.2868,-8.1159,-6.9688,-5.854,-4.7563,-3.6483,-2.5748,-1.8901,6.8566,7.0511,6.8623,6.7465,6.7048,6.7134,6.7391,6.7652,6.7945,6.8366,6.8969,6.9642,6.9812,6.9927,7.1458,7.7168,9.0358,11.3933,16.0521,24.3796
1980,1,12,130.3227,0.0631,-27.055,-25.593,-24.1182,-22.6329,-21.1423,-19.6537,-18.1748,-16.7131,-15.2749,-13.8651,-12.4866,-11.1413,-9.8295,-8.5485,-7.2892,-6.0667,-4.8708,-3.6857,-2.5644,-1.8662,6.8578,7.0487,6.8602,6.7455,6.705,6.7143,6.7403,6.7667,6.7969,6.8403,6.9013,6.9651,6.9751,6.9583,7.081,7.6033,8.8444,11.0592,15.507,23.6434
1980,1,13,131.113,0.0292,-30.0523,-27.8308,-25.7775,-23.8697,-22.0838,-20.3981,-18.7938,-17.2551,-15.7698,-14.3283,-12.9236,-11.5505,-10.2057,-8.8857,-7.5826,-6.3027,-5.0423,-3.7875,-2.5855,-1.854,6.8589,7.0465,6.8581,6.7445,6.7053,6.7153,6.7414,6.7682,6.7993,6.844,6.9054,6.9657,6.9729,6.9373,7.0349,7.5017,8.656,10.7499,14.9492,22.9945
1980,1,14,131.9215,0.0027,-31.8675,-29.9207,-27.9416,-25.97,-24.0332,-22.1486,-20.3264,-18.571,-16.8824,-15.2579,-13.693,-12.1824,-10.7206,-9.3019,-7.9163,-6.5509,-5.2188,-3.9003,-2.614,-1.8399,6.8601,7.0441,6.856,6.7436,6.7056,6.7162,6.7425,6.7697,6.8018,6.8478,6.9094,6.9661,6.9695,6.9255,6.9941,7.3934,8.4428,10.431,14.3051,22.2843
1980,1,15,132.8038,0,-30.3808,-28.7276,-27.1111,-25.5096,-23.91,-22.3071,-20.7012,-19.0961,-17.4974,-15.9113,-14.3433,-12.7982,-11.2796,-9.79,-8.326,-6.8784,-5.461,-4.0552,-2.6737,-1.849,6.8615,7.0415,6.8537,6.7425,6.706,6.7173,6.7438,6.7715,6.8046,6.852,6.9135,6.9663,6.9658,6.9273,6.9724,7.3229,8.2906,10.2134,13.8436,21.9214
1980,1,16,133.824,0,-33.3991,-31.0598,-28.8719,-26.8157,-24.8709,-23.0187,-21.2424,-19.5282,-17.8646,-16.2427,-14.6555,-13.0984,-11.568,-10.0624,-8.5763,-7.1011,-5.6431,-4.1813,-2.7256,-1.8603,6.863,7.0384,6.851,6.7414,6.7065,6.7186,6.7454,6.7736,6.808,6.8567,6.9178,6.9661,6.9623,6.9313,6.9648,7.2814,8.1831,10.0496,13.5496,21.7937
1980,1,17,134.9218,0,-34.1355,-32.2405,-30.2873,-28.3112,-26.3388,-24.3896,-22.4771,-20.6096,-18.7911,-17.0227,-15.3029,-13.6292,-11.9984,-10.4066,-8.8474,-7.3062,-5.7914,-4.2766,-2.763,-1.8631,6.8646,7.0351,6.8483,6.7403,6.707,6.7199,6.747,6.7759,6.8117,6.8617,6.922,6.9656,6.9593,6.9345,6.9621,7.2444,8.0768,9.8741,13.2897,21.6592
1980,1,18,136.1002,0,-31.4917,-30.3095,-28.9418,-27.4471,-25.8653,-24.2251,-22.5476,-20.8493,-19.1428,-17.4381,-15.743,-14.0634,-12.4042,-10.7684,-9.1567,-7.5572,-5.9801,-4.3994,-2.816,-1.8798,6.8662,7.0317,6.8454,6.7391,6.7076,6.7214,6.7488,6.7785,6.8157,6.867,6.926,6.9648,6.9568,6.938,6.972,7.2347,8.0214,9.7878,13.2221,21.7875
1980,1,19,137.4837,0,-16.7415,-18.9341,-20.3003,-20.98,-21.1008,-20.7748,-20.0988,-19.1542,-18.0081,-16.7146,-15.3161,-13.8461,-12.3305,-10.7891,-9.2363,-7.6746,-6.1113,-4.5197,-2.8973,-1.9356,6.8671,7.0289,6.8428,6.7381,6.7082,6.7229,6.7508,6.7813,6.8201,6.8725,6.9298,6.9638,6.9549,6.9437,6.9975,7.2795,8.101,9.9699,13.6638,22.6488
1980,1,20,139.1767,0,-11.1868,-12.1227,-13.0329,-13.8169,-14.4103,-14.7748,-14.8936,-14.7665,-14.4053,-13.83,-13.0653,-12.1379,-11.0757,-9.9059,-8.6523,-7.3439,-5.9655,-4.5015,-2.9557,-2.0126,6.8673,7.0265,6.8407,6.7371,6.7089,6.7245,6.7529,6.7846,6.825,6.8785,6.9335,6.9627,6.9541,6.9545,7.0426,7.4058,8.3961,10.5933,14.8885,24.3271
1980,1,21,140.8061,0,-11.4334,-11.9357,-12.2694,-12.4769,-12.5767,-12.5741,-12.467,-12.2509,-11.9214,-11.476,-10.9151,-10.2422,-9.4641,-8.5906,-7.6392,-6.6157,-5.4972,-4.2624,-2.9152,-2.0359,6.8679,7.0236,6.8379,6.7361,6.7097,6.7263,6.7553,6.7881,6.8302,6.8843,6.9368,6.9616,6.9544,6.9653,7.0896,7.5455,8.7312,11.2723,16.0939,25.5031
1980,1,22,142.2693,0.1891,-7.3857,-8.3127,-9.1086,-9.7308,-10.1684,-10.426,-10.5155,-10.4514,-10.2486,-9.9209,-9.4809,-8.9406,-8.3112,-7.6106,-6.8388,-5.9832,-5.0482,-3.9996,-2.8578,-2.0532,6.8626,7.0177,6.8348,6.7351,6.7105,6.7279,6.7575,6.7913,6.8349,6.8893,6.939,6.9595,6.9518,6.9741,7.1417,7.7032,9.0971,11.922,17.241,26.4811
1980,1,23,143.5321,0.2942,-13.1031,-11.7939,-10.8882,-10.2823,-9.881,-9.6026,-9.3815,-9.1678,-8.9265,-8.635,-8.2806,-7.8596,-7.3769,-6.8148,-6.1713,-5.4531,-4.6567,-3.7521,-2.7725,-2.0428,6.8573,7.0084,6.8298,6.7341,6.7113,6.7295,6.7596,6.7941,6.8372,6.8886,6.9317,6.9449,6.9353,6.9672,7.1749,7.8346,9.4041,12.4383,18.0977,26.9846
1980,1,24,144.5432,0.2673,-17.56,-15.8783,-14.4132,-13.1479,-12.0632,-11.1361,-10.3407,-9.6488,-9.0323,-8.4648,-7.9238,-7.3932,-6.8516,-6.2832,-5.6774,-5.0258,-4.3173,-3.5214,-2.6649,-2.0011,6.8584,7.0058,6.8277,6.7335,6.7119,6.7308,6.7613,6.7956,6.8327,6.8742,6.9059,6.9069,6.8866,6.9174,7.1455,7.8599,9.5151,12.6132,18.3182,26.7536
1980,1,25,145.2924,0.2356,-20.0014,-18.5194,-17.0228,-15.579,-14.2257,-12.9807,-11.8479,-10.8214,-9.8896,-9.0371,-8.2474,-7.5004,-6.799,-6.1217,-5.4531,-4.7794,-4.0857,-3.3428,-2.5666,-1.9534,6.8591,7.004,6.8263,6.7331,6.7124,6.7317,6.7626,6.7971,6.8325,6.8608,6.875,6.857,6.817,6.8358,7.064,7.7914,9.4561,12.5003,18.0618,26.1037
1980,1,26,145.8524,0.3039,-14.4434,-14.6428,-14.5416,-14.1929,-13.6493,-12.9617,-12.1761,-11.3315,-10.459,-9.5815,-8.7139,-7.8656,-7.0367,-6.2436,-5.4788,-4.7355,-4.0038,-3.2604,-2.5187,-1.9347,6.8597,7.0026,6.8252,6.7328,6.7128,6.7324,6.7635,6.7982,6.8335,6.8585,6.8572,6.8235,6.7642,6.7691,6.992,7.721,9.3774,12.3468,17.7638,25.6091
1980,1,27,146.3857,0.4677,-10.5426,-11.042,-11.3554,-11.48,-11.4272,-11.2154,-10.8663,-10.4024,-9.8456,-9.2163,-8.5328,-7.8116,-7.0704,-6.3102,-5.5452,-4.7819,-4.0223,-3.2576,-2.5182,-1.947,6.8602,7.0013,6.8242,6.7325,6.7131,6.7331,6.7644,6.7992,6.8343,6.858,6.8483,6.8052,6.7364,6.7359,6.9645,7.7125,9.3903,12.3398,17.7195,25.538
1980,1,28,146.9539,0.5589,-13.391,-12.4149,-11.6764,-11.1083,-10.6475,-10.2407,-9.8465,-9.4363,-8.9919,-8.5047,-7.9729,-7.407,-6.7901,-6.1346,-5.4486,-4.7384,-4.0073,-3.2509,-2.5149,-1.9528,6.8607,6.9999,6.8231,6.7322,6.7135,6.7339,6.7653,6.8003,6.8334,6.8511,6.8337,6.7826,6.7057,6.703,6.9407,7.7109,9.4116,12.3506,17.7072,25.484
1980,1,29,147.4749,0.5577,-16.2183,-14.9266,-13.7719,-12.744,-11.8292,-11.0113,-10.2718,-9.5917,-8.9526,-8.3387,-7.7369,-7.1393,-6.5328,-5.9114,-5.2712,-4.6096,-3.9235,-3.2022,-2.4867,-1.9364,6.8612,6.9987,6.8221,6.7319,6.7139,6.7345,6.7662,6.8012,6.8274,6.8345,6.8074,6.7426,6.654,6.6441,6.8801,7.651,9.3359,12.2077,17.4499,25.0974
1980,1,30,147.8965,0.5471,-19.0356,-17.2298,-15.6922,-14.3553,-13.1716,-12.108,-11.1405,-10.2509,-9.4242,-8.6466,-7.9073,-7.1932,-6.5075,-5.8369,-5.1731,-4.5087,-3.8363,-3.1415,-2.4508,-1.912,6.8616,6.9976,6.8214,6.7317,6.7142,6.7351,6.7669,6.8017,6.8245,6.8179,6.7779,6.6951,6.5907,6.5677,6.7914,7.5426,9.1795,11.9367,16.9954,24.4778
1980,1,31,148.1823,0.5116,-23.257,-21.0435,-19.0129,-17.1681,-15.5029,-14.0047,-12.6572,-11.4419,-10.3395,-9.331,-8.3983,-7.5202,-6.7019,-5.9309,-5.1933,-4.4787,-3.7788,-3.0817,-2.4043,-1.8719,6.8619,6.9969,6.8208,6.7316,6.7144,6.7355,6.7674,6.8021,6.8243,6.8089,6.7513,6.6476,6.5181,6.4702,6.6628,7.3627,8.9034,11.4731,16.2413,23.4541
1980,2,1,148.3071,0.4789,-25.5716,-23.4194,-21.3741,-19.4482,-17.6464,-15.9691,-14.413,-12.9727,-11.6406,-10.4078,-9.2643,-8.1986,-7.1879,-6.2581,-5.3894,-4.5718,-3.7979,-3.0602,-2.3702,-1.8296,6.862,6.9966,6.8206,6.7315,6.7145,6.7356,6.7676,6.8022,6.8241,6.808,6.7412,6.6185,6.4584,6.373,6.5166,7.1383,8.5466,10.8735,15.2719,22.1223
1980,2,2,148.3141,0.4506,-27.8464,-25.4986,-23.3237,-21.2975,-19.4022,-17.6257,-15.9586,-14.3938,-12.9248,-11.5458,-10.2505,-9.0326,-7.8817,-6.7873,-5.7704,-4.8178,-3.9275,-3.1039,-2.3629,-1.794,6.862,6.9966,6.8206,6.7315,6.7145,6.7357,6.7676,6.8023,6.8241,6.8079,6.7409,6.6117,6.4299,6.2981,6.3788,6.9043,8.1594,10.219,14.2006,20.6116
